id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)oxford-10.1093/sleep/zsw070,/media/lionel/USB/fulltexts/oxford/sleep/SLEEP_40_3_zsw070.pdf,,National Licences: uzh,oxford101093sleepzsw070
(NATIONALLICENCE)oxford-10.1210/jc.2016-3804,/media/lionel/USB/fulltexts/oxford/jcem/JCEM_102_7_2628.pdf,,National Licences: unil,oxford101210jc20163804
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btw712,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_33_5_669.pdf,,National Licences: unige unil,oxford101093bioinformaticsbtw712
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx229,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_33_14_i75.pdf,,National Licences: epfl ethz unil,oxford101093bioinformaticsbtx229
(NATIONALLICENCE)oxford-10.1093/femsec/fiw018,/media/lionel/USB/fulltexts/oxford/femsec/fiw018.pdf,,National Licences: ethz lib4ri,oxford101093femsecfiw018
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btv622,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_32_4_481.pdf,,National Licences: ethz lib4ri,oxford101093bioinformaticsbtv622
(NATIONALLICENCE)oxford-10.1093/ejo/cjv003,/media/lionel/USB/fulltexts/oxford/eortho/cjv003.pdf,,National Licences: uzh,oxford101093ejocjv003
(NATIONALLICENCE)oxford-10.1093/nar/gkv1248,/media/lionel/USB/fulltexts/oxford/nar/gkv1248.pdf,,National Licences: uzh,oxford101093nargkv1248
(NATIONALLICENCE)oxford-10.1093/jmcb/mjv034,/media/lionel/USB/fulltexts/oxford/jmcb/JMCB_8_2_157.pdf,,National Licences: unige,oxford101093jmcbmjv034
(NATIONALLICENCE)oxford-10.1093/hmg/ddv611,/media/lionel/USB/fulltexts/oxford/hmg/HMG_25_5_853.pdf,,National Licences: uzh,oxford101093hmgddv611
(NATIONALLICENCE)oxford-10.1093/femsle/fnw012,/media/lionel/USB/fulltexts/oxford/femsle/fnw012.pdf,,National Licences: ethz,oxford101093femslefnw012
(NATIONALLICENCE)oxford-10.1093/rheumatology/kev297,/media/lionel/USB/fulltexts/oxford/brheum/kev297.pdf,,National Licences: unibas unige,oxford101093rheumatologykev297
(NATIONALLICENCE)oxford-10.1093/infdis/jiv489,/media/lionel/USB/fulltexts/oxford/jid/JID_213_9_1370.pdf,,National Licences: unige,oxford101093infdisjiv489
(NATIONALLICENCE)oxford-10.1093/infdis/jiv568,/media/lionel/USB/fulltexts/oxford/jid/JID_213_7_1163.pdf,,National Licences: unibas unil uzh,oxford101093infdisjiv568
(NATIONALLICENCE)oxford-10.1093/petrology/egw005,/media/lionel/USB/fulltexts/oxford/petroj/egw005.pdf,,National Licences: unibe,oxford101093petrologyegw005
(NATIONALLICENCE)oxford-10.1093/ije/dyw063,/media/lionel/USB/fulltexts/oxford/ije/IJE_45_2_586.pdf,,National Licences: unilu,oxford101093ijedyw063
(NATIONALLICENCE)oxford-10.1093/aob/mcx133,/media/lionel/USB/fulltexts/oxford/annbot/AOB_121_1_107.pdf,,National Licences: ethz,oxford101093aobmcx133
(NATIONALLICENCE)oxford-10.1093/ije/dyy121,/media/lionel/USB/fulltexts/oxford/ije/IJE_47_6_1796.pdf,2021-12-01,National Licences: unibe unil,oxford101093ijedyy121
(NATIONALLICENCE)oxford-10.1093/ageing/afy003,/media/lionel/USB/fulltexts/oxford/ageing/AGEING_47_3_398.pdf,2021-05-01,National Licences: unige unil,oxford101093ageingafy003
(NATIONALLICENCE)oxford-10.1093/heapol/czx152,/media/lionel/USB/fulltexts/oxford/heapol/HEAPOL_33_2_163.pdf,2021-03-01,National Licences: unibas,oxford101093heapolczx152
(NATIONALLICENCE)oxford-10.1093/toxsci/kfy101,/media/lionel/USB/fulltexts/oxford/toxsci/TOXSCI_164_2_477.pdf,2021-08-01,National Licences: unibas,oxford101093toxscikfy101
(NATIONALLICENCE)oxford-10.1093/cercor/bhx339,/media/lionel/USB/fulltexts/oxford/cercor/CERCOR_28_4_1396.pdf,2021-04-01,National Licences: epfl unil,oxford101093cercorbhx339
(NATIONALLICENCE)oxford-10.1093/schbul/sbw100,/media/lionel/USB/fulltexts/oxford/schbul/SCHIZOPHRENIABULLETIN_43_2_425.pdf,,National Licences: unil,oxford101093schbulsbw100
(NATIONALLICENCE)oxford-10.1093/schbul/sbw163,/media/lionel/USB/fulltexts/oxford/schbul/SCHIZOPHRENIABULLETIN_43_5_1027.pdf,,National Licences: unil,oxford101093schbulsbw163
(NATIONALLICENCE)oxford-10.1097/BCR.0000000000000530,/media/lionel/USB/fulltexts/oxford/jbcr/JBCR_38_6_354.pdf,,National Licences: uzh,oxford101097BCR0000000000000530
(NATIONALLICENCE)oxford-10.1093/jee/tox189,/media/lionel/USB/fulltexts/oxford/jee/JEE_110_5_2149.pdf,,National Licences: unige,oxford101093jeetox189
(NATIONALLICENCE)oxford-10.1093/jisesa/iew102,/media/lionel/USB/fulltexts/oxford/jis/JINSECTSCIENCE_17_1_10.pdf,,National Licences: unibas,oxford101093jisesaiew102
(NATIONALLICENCE)oxford-10.1111/zoj.12490,/media/lionel/USB/fulltexts/oxford/zoolinnean/ZOOLINNEAN_180_2_288.pdf,,National Licences: epfl ethz lib4ri unil uzh,oxford101111zoj12490
(NATIONALLICENCE)oxford-10.1093/infdis/jiw504,/media/lionel/USB/fulltexts/oxford/jid/JID_215_3_490.pdf,,National Licences: uzh,oxford101093infdisjiw504
(NATIONALLICENCE)oxford-10.1093/sleep/zsx121,/media/lionel/USB/fulltexts/oxford/sleep/SLEEP_40_9_zsx121.pdf,,National Licences: uzh,oxford101093sleepzsx121
(NATIONALLICENCE)oxford-10.1093/icvts/ivw103,/media/lionel/USB/fulltexts/oxford/icvts/ICVTS_23_2_286.pdf,,National Licences: uzh,oxford101093icvtsivw103
(NATIONALLICENCE)oxford-10.1093/icvts/ivw191,/media/lionel/USB/fulltexts/oxford/icvts/ICVTS_23_4_665.pdf,,National Licences: unibe uzh,oxford101093icvtsivw191
(NATIONALLICENCE)oxford-10.1210/jc.2016-1928,/media/lionel/USB/fulltexts/oxford/jcem/JCEM_101_12_4789.pdf,,National Licences: unibe,oxford101210jc20161928
(NATIONALLICENCE)oxford-10.1210/jc.2016-2129,/media/lionel/USB/fulltexts/oxford/jcem/JCEM_101_12_4945.pdf,,National Licences: unibe unil,oxford101210jc20162129
(NATIONALLICENCE)oxford-10.3945/ajcn.116.134049,/media/lionel/USB/fulltexts/oxford/ajcn/AJCN_104_3_620.pdf,,National Licences: ethz,oxford103945ajcn116134049
(NATIONALLICENCE)oxford-10.1093/humrep/dew199,/media/lionel/USB/fulltexts/oxford/humrep/HUMREP_31_10_2160.pdf,,National Licences: unibas,oxford101093humrepdew199
(NATIONALLICENCE)oxford-10.1093/scan/nsw066,/media/lionel/USB/fulltexts/oxford/scan/SCAN_11_10_1638.pdf,,National Licences: epfl unige unil uzh,oxford101093scannsw066
(NATIONALLICENCE)oxford-10.1093/scan/nsw051,/media/lionel/USB/fulltexts/oxford/scan/SCAN_11_9_1460.pdf,,National Licences: unibas fachhochschulen,oxford101093scannsw051
(NATIONALLICENCE)oxford-10.1097/MIB.0000000000000923,/media/lionel/USB/fulltexts/oxford/ibd/IBDJOURNAL_22_11_2733.pdf,,National Licences: unibas unibe unil unine uzh,oxford101097MIB0000000000000923
(NATIONALLICENCE)oxford-10.1093/humrep/dex005,/media/lionel/USB/fulltexts/oxford/humrep/HUMREP_32_4_820.pdf,,National Licences: unibe,oxford101093humrepdex005
(NATIONALLICENCE)oxford-10.1093/brain/aww325,/media/lionel/USB/fulltexts/oxford/brainj/BRAIN_140_3_e17.pdf,,National Licences: uzh,oxford101093brainaww325
(NATIONALLICENCE)oxford-10.1093/annweh/wxx026,/media/lionel/USB/fulltexts/oxford/annhyg/ANNWEH_61_5_607.pdf,,National Licences: unige unil,oxford101093annwehwxx026
(NATIONALLICENCE)oxford-10.1093/annweh/wxx069,/media/lionel/USB/fulltexts/oxford/annhyg/ANNHYG_61_8_954.pdf,,National Licences: unige unil,oxford101093annwehwxx069
(NATIONALLICENCE)oxford-10.1093/asj/sjw181,/media/lionel/USB/fulltexts/oxford/asj/ASJ_37_2_179.pdf,,National Licences: unibas unil,oxford101093asjsjw181
(NATIONALLICENCE)oxford-10.1093/scan/nsw176,/media/lionel/USB/fulltexts/oxford/scan/SCAN_12_4_635.pdf,,National Licences: uzh,oxford101093scannsw176
(NATIONALLICENCE)oxford-10.1093/scan/nsx119,/media/lionel/USB/fulltexts/oxford/scan/SCAN_13_1_102.pdf,,National Licences: epfl unige uzh,oxford101093scannsx119
(NATIONALLICENCE)oxford-10.1093/jac/dkw139,/media/lionel/USB/fulltexts/oxford/jac/JAC_71_8_2318.pdf,,National Licences: unifr,oxford101093jacdkw139
(NATIONALLICENCE)oxford-10.1093/jac/dkw325,/media/lionel/USB/fulltexts/oxford/jac/JAC_71_12_3599.pdf,,National Licences: unige,oxford101093jacdkw325
(NATIONALLICENCE)oxford-10.1093/hmg/ddw282,/media/lionel/USB/fulltexts/oxford/hmg/HMG_25_20_4546.pdf,,National Licences: epfl unil,oxford101093hmgddw282
(NATIONALLICENCE)oxford-10.1093/ajh/hpy031,/media/lionel/USB/fulltexts/oxford/ajh/AJH_31_7_784.pdf,2021-06-11,National Licences: unibas unibe unige unil,oxford101093ajhhpy031
(NATIONALLICENCE)oxford-10.1093/ajcn/nqx006,/media/lionel/USB/fulltexts/oxford/ajcn/AJCN_107_1_3.pdf,,National Licences: unibas unibe unil uzh,oxford101093ajcnnqx006
(NATIONALLICENCE)oxford-10.1093/ajcn/nqy040,/media/lionel/USB/fulltexts/oxford/ajcn/AJCN_108_1_101.pdf,2021-07-01,National Licences: unige fachhochschulen,oxford101093ajcnnqy040
(NATIONALLICENCE)oxford-10.1093/humrep/dey115,/media/lionel/USB/fulltexts/oxford/humrep/HUMREP_33_8_1459.pdf,2021-08-01,National Licences: unibe uzh,oxford101093humrepdey115
(NATIONALLICENCE)oxford-10.1093/jeea/jvx011,/media/lionel/USB/fulltexts/oxford/jeea/JEEA_16_2_316.pdf,2021-04-01,National Licences: unifr,oxford101093jeeajvx011
(NATIONALLICENCE)oxford-10.1093/jeea/jvx026,/media/lionel/USB/fulltexts/oxford/jeea/JEEA_16_1_232.pdf,2021-02-01,National Licences: uzh,oxford101093jeeajvx026
(NATIONALLICENCE)oxford-10.1093/amt/tsy007,/media/lionel/USB/fulltexts/oxford/amt/AMT_43_1_tsy007.pdf,2021-03-06,National Licences: unige,oxford101093amttsy007
(NATIONALLICENCE)oxford-10.1093/jae/ejx024,/media/lionel/USB/fulltexts/oxford/jafeco/JAE_27_2_172.pdf,2021-03-01,National Licences: ethz,oxford101093jaeejx024
(NATIONALLICENCE)oxford-10.1093/bioinformatics/bty231,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_13_i574.pdf,2021-07-01,National Licences: epfl,oxford101093bioinformaticsbty231
(NATIONALLICENCE)oxford-10.1093/bioinformatics/bty602,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_17_i964.pdf,2021-09-01,National Licences: ethz,oxford101093bioinformaticsbty602
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx760,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_8_1433.pdf,2021-04-15,National Licences: unibe,oxford101093bioinformaticsbtx760
(NATIONALLICENCE)oxford-10.1093/bioinformatics/bty365,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_19_3402.pdf,2021-10-01,National Licences: unil,oxford101093bioinformaticsbty365
(NATIONALLICENCE)oxford-10.1093/bioinformatics/bty148,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_14_2441.pdf,2021-07-15,National Licences: ethz unibas,oxford101093bioinformaticsbty148
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx575,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_2_258.pdf,,National Licences: epfl ethz unibe unil,oxford101093bioinformaticsbtx575
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx631,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_4_691.pdf,2021-02-15,National Licences: uzh,oxford101093bioinformaticsbtx631
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx602,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_34_3_530.pdf,2021-02-01,National Licences: ethz,oxford101093bioinformaticsbtx602
(NATIONALLICENCE)oxford-10.1093/beheco/ary088,/media/lionel/USB/fulltexts/oxford/beheco/BEHECO_29_5_1021.pdf,2021-09-10,National Licences: uzh,oxford101093behecoary088
(NATIONALLICENCE)oxford-10.1093/beheco/ary062,/media/lionel/USB/fulltexts/oxford/beheco/BEHECO_29_4_855.pdf,2021-07-03,National Licences: unine,oxford101093behecoary062
(NATIONALLICENCE)oxford-10.1093/beheco/ary038,/media/lionel/USB/fulltexts/oxford/beheco/BEHECO_29_3_769.pdf,2021-05-09,National Licences: uzh,oxford101093behecoary038
(NATIONALLICENCE)oxford-10.1093/icb/icy072,/media/lionel/USB/fulltexts/oxford/icb/ICB_58_3_532.pdf,2021-09-01,National Licences: unibe unil,oxford101093icbicy072
(NATIONALLICENCE)oxford-10.1093/ijpor/edv049,/media/lionel/USB/fulltexts/oxford/intpor/IJPOR_29_2_291.pdf,,National Licences: unige,oxford101093ijporedv049
(NATIONALLICENCE)oxford-10.1093/hmg/ddx310,/media/lionel/USB/fulltexts/oxford/hmg/HMG_26_21_4203.pdf,,National Licences: epfl ethz unil uzh,oxford101093hmgddx310
(NATIONALLICENCE)oxford-10.1093/ije/dyx180,/media/lionel/USB/fulltexts/oxford/ije/IJE_46_5_1372.pdf,,National Licences: unibas,oxford101093ijedyx180
(NATIONALLICENCE)oxford-10.1093/schbul/sbx098,/media/lionel/USB/fulltexts/oxford/schbul/SCHIZOPHRENIABULLETIN_44_3_643.pdf,2021-04-06,National Licences: epfl unige unil,oxford101093schbulsbx098
(NATIONALLICENCE)oxford-10.1093/socpro/spx022,/media/lionel/USB/fulltexts/oxford/socpro/SOCPRO_65_2_266.pdf,2021-05-01,National Licences: uzh,oxford101093socprospx022
(NATIONALLICENCE)oxford-10.1093/imrn/rnw233,/media/lionel/USB/fulltexts/oxford/imrn/IMRN_2018_5_1473.pdf,2021-03-06,National Licences: uzh,oxford101093imrnrnw233
(NATIONALLICENCE)oxford-10.1093/treephys/tpy020,/media/lionel/USB/fulltexts/oxford/treephys/TREEPHYS_38_9_1345.pdf,2021-03-12,National Licences: lib4ri fachhochschulen,oxford101093treephystpy020
(NATIONALLICENCE)oxford-10.1093/glycob/cwy019,/media/lionel/USB/fulltexts/oxford/glycob/GLYCOB_28_6_349.pdf,2021-03-06,National Licences: unige,oxford101093glycobcwy019
(NATIONALLICENCE)oxford-10.1093/biostatistics/kxx032,/media/lionel/USB/fulltexts/oxford/biosts/BIOSTATISTICS_19_2_153.pdf,2021-04-01,National Licences: epfl,oxford101093biostatisticskxx032
(NATIONALLICENCE)oxford-10.2527/jas2017.1834,/media/lionel/USB/fulltexts/oxford/jansci/JAS_95_10_4440.pdf,,National Licences: unibe,oxford102527jas20171834
(NATIONALLICENCE)oxford-10.1093/sysbio/syv065,/media/lionel/USB/fulltexts/oxford/sysbio/SYSBIO_65_1_35.pdf,,National Licences: ethz,oxford101093sysbiosyv065
(NATIONALLICENCE)oxford-10.2527/jas.2015-9690,/media/lionel/USB/fulltexts/oxford/jansci/JAS_94_4_1576.pdf,,National Licences: uzh,oxford102527jas20159690
(NATIONALLICENCE)oxford-10.1093/schbul/sbw038,/media/lionel/USB/fulltexts/oxford/schbul/SCHIZOPHRENIABULLETIN_42_5_1185.pdf,,National Licences: epfl unibe unil,oxford101093schbulsbw038
(NATIONALLICENCE)oxford-10.1093/schbul/sbv229,/media/lionel/USB/fulltexts/oxford/schbul/SCHIZOPHRENIABULLETIN_42_2_259.pdf,,National Licences: unibe,oxford101093schbulsbv229
(NATIONALLICENCE)oxford-10.1093/jas/skx008,/media/lionel/USB/fulltexts/oxford/jansci/JAS_96_1_76.pdf,2021-02-15,National Licences: unibe,oxford101093jasskx008
(NATIONALLICENCE)oxford-10.1093/heapro/daw084,/media/lionel/USB/fulltexts/oxford/heapro/HEAPRO_33_3_378.pdf,2021-06-01,National Licences: unibe fachhochschulen,oxford101093heaprodaw084
(NATIONALLICENCE)oxford-10.1093/icvts/ivw422,/media/lionel/USB/fulltexts/oxford/icvts/ICVTS_24_5_740.pdf,,National Licences: uzh,oxford101093icvtsivw422
(NATIONALLICENCE)oxford-10.1093/icvts/ivw284,/media/lionel/USB/fulltexts/oxford/icvts/ICVTS_24_2_173.pdf,,National Licences: unibe,oxford101093icvtsivw284
(NATIONALLICENCE)oxford-10.1093/icc/dtw041,/media/lionel/USB/fulltexts/oxford/indcor/ICC_26_4_617.pdf,,National Licences: ethz,oxford101093iccdtw041
(NATIONALLICENCE)oxford-10.1210/jc.2016-3931,/media/lionel/USB/fulltexts/oxford/jcem/JCEM_102_5_1712.pdf,,National Licences: unibas,oxford101210jc20163931
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btw632,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_33_3_354.pdf,,National Licences: unil,oxford101093bioinformaticsbtw632
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx285,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_33_17_2753.pdf,,National Licences: ethz,oxford101093bioinformaticsbtx285
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btx439,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_33_21_3454.pdf,,National Licences: unige,oxford101093bioinformaticsbtx439
(NATIONALLICENCE)oxford-10.1093/aje/kwy113,/media/lionel/USB/fulltexts/oxford/aje/AJE_187_10_2243.pdf,2021-10-01,National Licences: unige uzh,oxford101093ajekwy113
(NATIONALLICENCE)oxford-10.1093/ve/vex044,/media/lionel/USB/fulltexts/oxford/vevolu/VE_4_1_vex044.pdf,2021-01-29,National Licences: ethz,oxford101093vevex044
(NATIONALLICENCE)oxford-10.1093/biolinnean/blx014,/media/lionel/USB/fulltexts/oxford/biolinnean/BIOLINNEAN_121_3_592.pdf,,National Licences: unibas,oxford101093biolinneanblx014
(NATIONALLICENCE)oxford-10.1093/bjps/axv055,/media/lionel/USB/fulltexts/oxford/phisci/BJPS_68_4_1007.pdf,,National Licences: unibe unige,oxford101093bjpsaxv055
(NATIONALLICENCE)oxford-10.3945/ajcn.116.138214,/media/lionel/USB/fulltexts/oxford/ajcn/AJCN_105_3_609.pdf,,National Licences: unibe unil,oxford103945ajcn116138214
(NATIONALLICENCE)oxford-10.1093/cercor/bhx059,/media/lionel/USB/fulltexts/oxford/cercor/CERCOR_27_5_3052.pdf,,National Licences: unige,oxford101093cercorbhx059
(NATIONALLICENCE)oxford-10.1093/trstmh/trx082,/media/lionel/USB/fulltexts/oxford/trstmh/TRSTMH_111_10_457.pdf,,National Licences: epfl,oxford101093trstmhtrx082
(NATIONALLICENCE)oxford-10.1093/ijnp/pyx112,/media/lionel/USB/fulltexts/oxford/ijnp/IJNP_21_4_345.pdf,,National Licences: unibas,oxford101093ijnppyx112
(NATIONALLICENCE)oxford-10.1093/ageing/afx076,/media/lionel/USB/fulltexts/oxford/ageing/AGEING_46_5_747.pdf,,National Licences: unibe unil fachhochschulen,oxford101093ageingafx076
(NATIONALLICENCE)oxford-10.1093/sysbio/syw114,/media/lionel/USB/fulltexts/oxford/sysbio/SYSBIO_66_5_715.pdf,,National Licences: unibas unil uzh,oxford101093sysbiosyw114
(NATIONALLICENCE)oxford-10.1093/cercor/bhw183,/media/lionel/USB/fulltexts/oxford/cercor/CERCOR_27_7_3618.pdf,,National Licences: unige,oxford101093cercorbhw183
(NATIONALLICENCE)oxford-10.1093/schbul/sbw124,/media/lionel/USB/fulltexts/oxford/schbul/SCHIZOPHRENIABULLETIN_42_6_1326.pdf,,National Licences: unibe unilu,oxford101093schbulsbw124
(NATIONALLICENCE)oxford-10.1093/jee/tow116,/media/lionel/USB/fulltexts/oxford/jee/JEE_109_4_1779.pdf,,National Licences: unige,oxford101093jeetow116
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btw268,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_32_12_i297.pdf,,National Licences: ethz,oxford101093bioinformaticsbtw268
(NATIONALLICENCE)oxford-10.1093/beheco/arv138,/media/lionel/USB/fulltexts/oxford/beheco/BEHECO_27_1_185.pdf,,National Licences: uzh,oxford101093behecoarv138
(NATIONALLICENCE)oxford-10.1093/alcalc/agw035,/media/lionel/USB/fulltexts/oxford/alcalc/ALCALC_51_5_567.pdf,,National Licences: unil,oxford101093alcalcagw035
(NATIONALLICENCE)oxford-10.1093/amt/tsw047,/media/lionel/USB/fulltexts/oxford/amt/AMT_41_1_tsw047.pdf,,National Licences: unige,oxford101093amttsw047
(NATIONALLICENCE)oxford-10.1093/infdis/jiw341,/media/lionel/USB/fulltexts/oxford/jid/JID_214_12_1796.pdf,,National Licences: unige,oxford101093infdisjiw341
(NATIONALLICENCE)oxford-10.5665/sleep.5844,/media/lionel/USB/fulltexts/oxford/sleep/SLEEP_39_6_1249.pdf,,National Licences: uzh,oxford105665sleep5844
(NATIONALLICENCE)oxford-10.5665/sleep.6080,/media/lionel/USB/fulltexts/oxford/sleep/SLEEP_39_9_1631.pdf,,National Licences: uzh,oxford105665sleep6080
(NATIONALLICENCE)oxford-10.5665/sleep.5744,/media/lionel/USB/fulltexts/oxford/sleep/SLEEP_39_5_1015.pdf,,National Licences: unibas unibe,oxford105665sleep5744
(NATIONALLICENCE)oxford-10.1111/bij.12729,/media/lionel/USB/fulltexts/oxford/biolinnean/BIOLINNEAN_118_2_200.pdf,,National Licences: unil,oxford101111bij12729
(NATIONALLICENCE)oxford-10.1111/bij.12814,/media/lionel/USB/fulltexts/oxford/biolinnean/BIOLINNEAN_119_2_445.pdf,,National Licences: unil,oxford101111bij12814
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btw585,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_33_1_139.pdf,,National Licences: ethz,oxford101093bioinformaticsbtw585
(NATIONALLICENCE)oxford-10.1093/beheco/arx091,/media/lionel/USB/fulltexts/oxford/beheco/BEHECO_28_5_1293.pdf,,National Licences: uzh,oxford101093behecoarx091
(NATIONALLICENCE)oxford-10.1093/beheco/arx111,/media/lionel/USB/fulltexts/oxford/beheco/BEHECO_28_6_1517.pdf,,National Licences: uzh,oxford101093behecoarx111
(NATIONALLICENCE)oxford-10.1093/icb/icx024,/media/lionel/USB/fulltexts/oxford/icb/ICB_57_2_267.pdf,,National Licences: unine,oxford101093icbicx024
(NATIONALLICENCE)oxford-10.2146/ajhp160516,/media/lionel/USB/fulltexts/oxford/ajhp/AJHP_74_22_1887.pdf,,National Licences: unige,oxford102146ajhp160516
(NATIONALLICENCE)oxford-10.1093/jac/dkw466,/media/lionel/USB/fulltexts/oxford/jac/JAC_72_2_376.pdf,,National Licences: uzh,oxford101093jacdkw466
(NATIONALLICENCE)oxford-10.1093/jac/dkx113,/media/lionel/USB/fulltexts/oxford/jac/JAC_72_7_1961.pdf,,National Licences: unibe,oxford101093jacdkx113
(NATIONALLICENCE)oxford-10.1093/jac/dkx225,/media/lionel/USB/fulltexts/oxford/jac/JAC_72_10_2947.pdf,,National Licences: unifr unil,oxford101093jacdkx225
(NATIONALLICENCE)oxford-10.1093/jac/dkw582,/media/lionel/USB/fulltexts/oxford/jac/JAC_72_5_1462.pdf,,National Licences: epfl unil,oxford101093jacdkw582
(NATIONALLICENCE)oxford-10.1093/jac/dkx125,/media/lionel/USB/fulltexts/oxford/jac/JAC_72_8_2191.pdf,,National Licences: uzh,oxford101093jacdkx125
(NATIONALLICENCE)oxford-10.1093/ijnp/pyv110,/media/lionel/USB/fulltexts/oxford/ijnp/IJNP_19_3_pyv110.pdf,,National Licences: epfl unige unil,oxford101093ijnppyv110
(NATIONALLICENCE)oxford-10.1093/sysbio/syw015,/media/lionel/USB/fulltexts/oxford/sysbio/SYSBIO_65_4_651.pdf,,National Licences: uzh,oxford101093sysbiosyw015
(NATIONALLICENCE)oxford-10.1093/infdis/jiv508,/media/lionel/USB/fulltexts/oxford/jid/JID_213_5_794.pdf,,National Licences: unibas,oxford101093infdisjiv508
(NATIONALLICENCE)oxford-10.1093/epolic/eiv016,/media/lionel/USB/fulltexts/oxford/economicpolicy/eiv016.pdf,,National Licences: unige,oxford101093epoliceiv016
(NATIONALLICENCE)oxford-10.1093/bioinformatics/btv400,/media/lionel/USB/fulltexts/oxford/bioinformatics/BIOINFORMATICS_32_7_968.pdf,,National Licences: ethz,oxford101093bioinformaticsbtv400
(NATIONALLICENCE)oxford-10.1093/nar/gkv1117,/media/lionel/USB/fulltexts/oxford/nar/gkv1117.pdf,,National Licences: unil,oxford101093nargkv1117
(NATIONALLICENCE)oxford-10.1093/nar/gkv1247,/media/lionel/USB/fulltexts/oxford/nar/gkv1247.pdf,,National Licences: unige,oxford101093nargkv1247
(NATIONALLICENCE)oxford-10.1093/intqhc/mzw010,/media/lionel/USB/fulltexts/oxford/intqhc/INTQHC_28_2_221.pdf,,National Licences: unige,oxford101093intqhcmzw010
(NATIONALLICENCE)oxford-10.1093/brain/aww036,/media/lionel/USB/fulltexts/oxford/brainj/BRAIN_139_5_1587.pdf,,National Licences: epfl lib4ri,oxford101093brainaww036
(NATIONALLICENCE)oxford-10.1093/mnras/stw474,/media/lionel/USB/fulltexts/oxford/mnras/stw474.pdf,,National Licences: ethz,oxford101093mnrasstw474
(NATIONALLICENCE)oxford-10.1093/mnras/stw522,/media/lionel/USB/fulltexts/oxford/mnras/stw522.pdf,,National Licences: unige,oxford101093mnrasstw522
(NATIONALLICENCE)oxford-10.1093/jac/dkw032,/media/lionel/USB/fulltexts/oxford/jac/JAC_71_7_1755.pdf,,National Licences: unibas,oxford101093jacdkw032
(NATIONALLICENCE)oxford-10.1093/jac/dkw330,/media/lionel/USB/fulltexts/oxford/jac/JAC_71_12_3624.pdf,,National Licences: uzh,oxford101093jacdkw330
(NATIONALLICENCE)oxford-10.1093/jac/dkw074,/media/lionel/USB/fulltexts/oxford/jac/JAC_71_8_2326.pdf,,National Licences: unifr,oxford101093jacdkw074
(NATIONALLICENCE)oxford-10.1093/ve/vew014,/media/lionel/USB/fulltexts/oxford/vevolu/VE_2_1_vew014.pdf,,National Licences: epfl,oxford101093vevew014
(NATIONALLICENCE)oxford-10.1093/ije/dyw176,/media/lionel/USB/fulltexts/oxford/ije/IJE_45_5_1404.pdf,,National Licences: unige,oxford101093ijedyw176
(NATIONALLICENCE)oxford-10.1093/brain/aww076,/media/lionel/USB/fulltexts/oxford/brainj/BRAIN_139_6_1855.pdf,,National Licences: ethz unil uzh,oxford101093brainaww076
(NATIONALLICENCE)oxford-10.1093/scan/nsw048,/media/lionel/USB/fulltexts/oxford/scan/SCAN_11_9_1428.pdf,,National Licences: ethz uzh,oxford101093scannsw048
(NATIONALLICENCE)oxford-10.1093/sleep/zsx033,/media/lionel/USB/fulltexts/oxford/sleep/SLEEP_40_5_zsx033.pdf,,National Licences: uzh,oxford101093sleepzsx033
